KB_Relative_Information_tr_vs_tr-x1,KB_Relative_Information_tr_vs_te,KB_Relative_Information_tr-x1_vs_te,KB_Relative_Information_tr-x1_vs_te-x1,KB_Relative_Information_tr_vs_te-x1,KB_Relative_Information_Range,KB_Relative_Information_Avg,KB_Relative_Information_StDev,Kappa_tr-x1_vs_te,Kappa_tr_vs_te,Kappa_tr_vs_tr-x1,Kappa_tr-x1_vs_te-x1,Kappa_tr_vs_te-x1,Kappa_Range,Kappa_Avg,Kappa_StDev,IR_Recall_tr-x1_vs_te-x1,IR_Recall_tr_vs_te-x1,IR_Recall_tr_vs_tr-x1,IR_Recall_tr_vs_te,IR_Recall_tr-x1_vs_te,IR_Recall_Range,IR_Recall_StDev,IR_Recall_Avg,PercCorrect_tr_vs_tr-x1,PercCorrect_tr-x1_vs_te-x1,PercCorrect_tr_vs_te-x1,PercCorrect_tr-x1_vs_te,PercCorrect_tr_vs_te,PercCorrect_Range,PercCorrect_Avg,PercCorrect_StDev,Unweighted_Macro_F_tr_vs_tr-x1,Unweighted_Macro_F_tr_vs_te-x1,Unweighted_Macro_F_tr_vs_te,Unweighted_Macro_F_tr-x1_vs_te-x1,Unweighted_Macro_F_tr-x1_vs_te,Unweighted_Macro_F_Range,Unweighted_Macro_F_Avg,Unweighted_Macro_F_StDev,IR_Precision_tr_vs_te,IR_Precision_tr_vs_te-x1,IR_Precision_tr-x1_vs_te,IR_Precision_tr-x1_vs_te-x1,IR_Precision_tr_vs_tr-x1,IR_Precision_Range,IR_Precision_StDev,IR_Precision_Avg,SF_Entropy_Gain_tr_vs_te,SF_Entropy_Gain_tr-x1_vs_te,SF_Entropy_Gain_tr_vs_te-x1,SF_Entropy_Gain_tr-x1_vs_te-x1,SF_Entropy_Gain_tr_vs_tr-x1,SF_Entropy_Gain_Range,SF_Entropy_Gain_Avg,SF_Entropy_Gain_StDev,KB_Mean_Information_tr_vs_te,KB_Mean_Information_tr-x1_vs_te-x1,KB_Mean_Information_tr_vs_tr-x1,KB_Mean_Information_tr-x1_vs_te,KB_Mean_Information_tr_vs_te-x1,KB_Mean_Information_Range,KB_Mean_Information_Avg,KB_Mean_Information_StDev,Weighted_AreaUnderROC_tr_vs_te-x1,Weighted_AreaUnderROC_tr_vs_tr-x1,Weighted_AreaUnderROC_tr-x1_vs_te,Weighted_AreaUnderROC_tr-x1_vs_te-x1,Weighted_AreaUnderROC_tr_vs_te,Weighted_AreaUnderROC_Range,Weighted_AreaUnderROC_Avg,Weighted_AreaUnderROC_StDev,TargetLabel
1232.83419,2123.71988,890.88569,1028.24247,2261.07666,2261.07666,947.80219,1041.32771,0.26497,0.29119,0.02622,0.18182,0.20804,0.29119,0.07668,0.14111,0.09091,0.16372,0.07281,0.11826,0.04546,0.16372,0.06981,0.57502,7.28077,9.09091,16.37168,4.54546,11.82623,16.37168,57.50201,6.98133,0.03287,0.1867,0.17193,0.15384,0.13906,0.1867,0.47982,0.09518,0.21076,0.16452,0.19902,0.15278,0.01175,0.21076,0.10674,0.56777,9.95105,-1.89304,11.15795,-0.68614,11.84409,11.84409,2.72871,5.54765,0.13892,0.09215,0.08096,0.05796,0.17311,0.17311,0.10991,0.07574,0.06418,0.00023,0.08376,0.06394,0.084,0.084,0.66613,0.04347,Good
4709.42677,16518.009,11808.58223,11099.39514,15808.82191,16518.009,4838.51087,8206.11715,0.67769,0.70479,0.0271,0.7399,0.767,0.767,0.05137,0.41796,0.36995,0.40498,0.03504,0.43108,0.39605,0.43108,0.23192,0.51676,3.5036,36.99495,40.49855,39.60467,43.10827,43.10827,51.67549,23.19249,0.01692,0.38258,0.4127,0.36566,0.39578,0.4127,0.5083,0.22514,0.32815,0.40223,0.31084,0.38492,0.0173,0.40223,0.20818,0.54406,172.94373,127.79878,151.08846,105.9435,45.14495,172.94373,3.59265,83.07102,0.44832,0.43153,0.04431,0.404,0.47585,0.47585,0.03927,0.25488,0.45614,0.00171,0.44135,0.45443,0.44306,0.45614,0.54186,0.25914,Bad
8678.09463,37844.60137,29166.50674,30275.51905,38953.61368,38953.61368,18852.82278,19986.3063,0.73804,0.75012,0.01208,0.63317,0.64525,0.75012,0.4162,0.40164,0.31659,0.32684,0.01026,0.31515,0.30489,0.32684,0.18248,0.72518,1.02562,31.65869,32.68431,30.4891,31.51472,32.68431,72.5185,18.24765,0.00605,0.35078,0.37554,0.34473,0.36949,0.37554,0.70093,0.20818,0.32488,0.30751,0.31464,0.29727,0.01024,0.32488,0.17979,0.72779,7320.33313,8596.81446,3541.584,4818.06533,-1276.48133,8596.81446,-16553.34258,3863.90796,0.63596,0.64338,0.02035,0.61561,0.66374,0.66374,0.44498,0.36958,0.43823,0.00601,0.46748,0.43222,0.4735,0.4735,0.66155,0.26186,Bad
5207.09495,32606.55369,27399.45873,24740.56402,29947.65898,32606.55369,12746.67734,16725.87573,0.55875,0.51139,-0.04736,0.67708,0.62972,0.67708,0.28732,0.347,0.3384,0.32487,-0.01354,0.40881,0.42234,0.42234,0.21848,0.61035,-0.96154,33.44828,32.48674,41.8421,40.88057,41.8421,60.93702,21.73235,-0.02262,0.3955,0.40149,0.41812,0.4241,0.4241,0.58678,0.23679,0.04422,0.36271,0.06479,0.38327,-0.02056,0.38327,0.17946,0.69362,8905.96707,32406.50306,-41509.02543,-18008.48944,-23500.53598,50414.9925,-55359.23399,22859.62459,0.76298,0.64494,-0.02909,0.79207,0.61584,0.79207,0.23347,0.41102,0.31699,-0.0096,0.23964,0.32659,0.23004,0.32659,0.70166,0.1646,Good
789.3918,12229.42637,11440.03457,11415.10148,12204.49328,12229.42637,5423.09079,6833.19849,0.37627,0.378,0.00172,0.34989,0.35161,0.378,0.11472,0.2104,0.17494,0.18315,0.00821,0.11067,0.10246,0.18315,0.08766,0.58062,0.82098,17.49437,18.31535,10.24621,11.06719,18.31535,58.06177,8.76633,0.00349,0.18666,0.1811,0.18317,0.17761,0.18666,0.54424,0.10519,0.08778,0.20462,0.09091,0.20774,-0.00312,0.20774,0.09775,0.59996,109.95297,102.89628,97.58331,90.52663,7.05668,109.95297,23.57295,58.16476,0.2668,0.29217,0.00389,0.26291,0.29606,0.29606,0.09011,0.16181,0.32172,-0.00412,0.3436,0.32584,0.33949,0.3436,0.58623,0.19221,Bad
4300,38200,33900,32800,37100,38200,17600,20575.87584,0.77228,0.70456,-0.06772,0.75917,0.69146,0.77228,0.39447,0.42348,0.37958,0.34373,-0.03586,0.38174,0.4176,0.4176,0.22081,0.68887,-3.58575,37.95853,34.37278,41.7597,38.17395,41.7597,68.88692,22.08085,-0.03536,0.34776,0.38382,0.38312,0.41917,0.41917,0.68672,0.22235,0.32655,0.37681,0.34454,0.3948,-0.01799,0.3948,0.20937,0.72369,18606,49651,-17853,13192,-31045,49651,-69236,21597.09513,0.76348,0.75917,-0.07172,0.83519,0.68746,0.83519,0.37774,0.44162,0.36555,-0.01404,0.38397,0.37958,0.36993,0.38397,0.70273,0.21645,Bad
26.03537,1130.16837,1104.13299,1128.12647,1154.16184,1154.16184,681.21816,652.07378,0.24266,0.16033,-0.08233,0.22727,0.14495,0.24266,0.08921,0.117,0.11364,0.10177,-0.01187,0.08662,0.09848,0.11364,0.05834,0.55764,-1.18664,11.36364,10.17699,9.84848,8.66184,11.36364,55.76394,5.834,-0.02885,0.07832,0.07926,0.10717,0.10812,0.10812,0.53939,0.0551,0.07888,0.09403,0.1158,0.13095,-0.03692,0.13095,0.06273,0.56003,-16.96453,8.96733,-16.90034,9.03152,-25.93186,25.93186,-1.30184,10.83153,0.07242,0.09984,-0.02869,0.10111,0.07115,0.10111,0.08268,0.05109,0.01346,-0.05593,0.11436,0.06939,0.05843,0.11436,0.65444,0.04712,Bad
187.78206,11120.83162,10933.04956,10730.89323,10918.67529,11120.83162,5230.77722,6309.05525,1.08247,1.04673,-0.03575,1,0.96425,1.08247,0.47044,0.59198,0.5,0.48214,-0.01786,0.51786,0.53571,0.53571,0.29428,0.73661,-1.78571,50,48.21429,53.57143,51.78571,53.57143,73.66071,29.42819,-0.01788,0.48887,0.52406,0.50675,0.54194,0.54194,0.73336,0.298,0.52148,0.48279,0.53869,0.5,-0.01721,0.53869,0.29538,0.73602,3111.33571,4101.33219,2922.98113,3912.97762,-989.99648,4101.33219,-2145.0784,2069.06014,1.08219,1.0504,-0.0368,1.11899,1.01359,1.11899,0.44843,0.61644,0.4757,-0.01986,0.53397,0.49556,0.51411,0.53397,0.73765,0.292,Bad
1246.19053,18751.65135,17505.46082,16634.03657,17880.2271,18751.65135,9168.40764,10233.81507,0.4686,0.4745,0.0059,0.43975,0.44566,0.4745,0.29522,0.2642,0.21988,0.22033,0.00045,0.34828,0.34783,0.34828,0.17213,0.6186,0.04529,21.98761,22.0329,34.78292,34.82822,34.82822,61.86036,17.21308,0.0027,0.25511,0.34688,0.25241,0.34418,0.34688,0.60827,0.17701,0.11248,0.22487,0.1075,0.21989,0.00498,0.22487,0.10637,0.69656,1239.15433,1228.11182,1215.30377,1204.26126,11.04251,1239.15433,-475.62386,705.43493,0.37629,0.25994,0.00601,0.37028,0.26595,0.37629,0.20628,0.18912,0.17251,0.00453,0.20889,0.16798,0.21342,0.21342,0.71843,0.11138,Bad
1737.86238,17388.51843,15650.65606,15465.0734,17202.93577,17388.51843,7270.70748,9510.81713,0.75492,0.72004,-0.03488,0.68687,0.65199,0.75492,0.13588,0.40734,0.34343,0.32344,-0.01999,0.30495,0.32494,0.34343,0.1875,0.58043,-1.99903,34.34343,32.3444,32.4939,30.49487,34.34343,58.04343,18.7502,-0.02055,0.34744,0.3612,0.36799,0.38175,0.38175,0.55871,0.21074,0.29467,0.37128,0.29025,0.36686,0.00442,0.37128,0.19352,0.5945,153.55419,161.33013,126.00435,133.78029,-7.77594,161.33013,12.25691,83.76556,0.39782,0.46565,-0.04266,0.44048,0.42299,0.46565,0.13187,0.25008,0.41061,-0.00025,0.43726,0.41086,0.43701,0.43726,0.61716,0.245,Bad
6728.97208,29455.84719,22726.87511,23906.31441,30635.28648,30635.28648,14005.97368,15654.76651,0.64644,0.65302,0.00658,0.61882,0.6254,0.65302,0.37432,0.36733,0.30941,0.3204,0.01099,0.29409,0.28309,0.3204,0.1746,0.69912,1.09937,30.94099,32.04036,28.30941,29.40878,32.04036,69.912,17.46034,0.00377,0.32072,0.32722,0.31695,0.32345,0.32722,0.68469,0.18598,0.28053,0.31745,0.27572,0.31265,0.00481,0.31745,0.17191,0.70445,337.55915,290.44394,291.88811,244.7729,47.11521,337.55915,-10.42422,170.22583,0.51833,0.56709,0.018,0.50033,0.58509,0.58509,0.31138,0.3146,0.37166,-0.00033,0.3703,0.37199,0.36997,0.37199,0.6908,0.21419,Bad
1542.50664,11456.77757,9914.27093,10334.42504,11876.93168,11876.93168,6018.90837,6324.34597,0.73971,0.72142,-0.01828,0.7803,0.76202,0.7803,0.53209,0.43389,0.39015,0.38146,-0.00869,0.3539,0.36259,0.39015,0.21511,0.76798,-0.8693,39.01515,38.14585,36.25886,35.38956,39.01515,76.7975,21.51117,-0.00918,0.38659,0.36544,0.39578,0.37462,0.39578,0.76341,0.21995,0.35798,0.38058,0.36499,0.38759,-0.00701,0.38759,0.21544,0.76959,4335.7081,4321.53611,4124.89867,4110.72667,14.172,4335.7081,-2000.22898,2439.80094,0.71422,0.80924,-0.01086,0.72508,0.79838,0.80924,0.505,0.44115,0.39875,-0.00097,0.40406,0.39972,0.40308,0.40406,0.79409,0.23176,Bad
-146.67892,2716.38663,2863.06555,2902.89542,2756.2165,2902.89542,943.85544,1623.33333,0.32986,0.309,-0.02087,0.38026,0.3594,0.38026,0.04367,0.20021,0.19013,0.17514,-0.01499,0.16964,0.18464,0.19013,0.10406,0.51577,-1.49933,19.01306,17.51374,18.46361,16.96429,19.01306,51.57676,10.4062,-0.01339,0.21761,0.19453,0.23101,0.20793,0.23101,0.49592,0.12332,0.18307,0.21998,0.18973,0.22664,-0.00666,0.22664,0.11926,0.51255,-11708.82157,-10222.51559,-11708.87389,-10222.56791,-1486.30597,11708.87389,-12079.11721,6360.05802,0.36067,0.41345,-0.02534,0.38601,0.38811,0.41345,0.02229,0.22399,0.32381,-0.00554,0.29339,0.32936,0.28784,0.32936,0.53027,0.17879,Bad
1255.02033,30222.42998,28967.40964,25774.39497,27029.4153,30222.42998,12466.60468,16225.45644,0.52477,0.51826,-0.00651,0.48267,0.47616,0.52477,0.28324,0.28947,0.24155,0.2378,-0.00376,0.3872,0.39096,0.39096,0.19148,0.60951,1.06555,22.71396,23.77951,37.65443,38.71998,38.71998,60.59096,18.75908,-0.00353,0.27113,0.38764,0.27466,0.39118,0.39118,0.60097,0.19702,0.13745,0.23052,0.13891,0.23198,-0.00146,0.23198,0.11321,0.6756,2446.30012,4565.93266,-35107.45351,-32987.82098,-2119.63254,37553.75363,-53212.96713,17706.72896,0.75426,0.53995,-0.01314,0.7674,0.5268,0.7674,0.21846,0.38501,0.32944,0.00737,0.34648,0.32208,0.35385,0.35385,0.65824,0.1954,Bad
0,9800,9800,10000,10000,10000,5450,5716.35082,0.76685,0.71422,-0.05263,0.82729,0.77466,0.82729,0.56944,0.4462,0.41364,0.38736,-0.02628,0.35714,0.38342,0.41364,0.22311,0.78473,-2.62803,41.3643,38.73626,38.34232,35.71429,41.3643,78.47294,22.31066,-0.02632,0.38794,0.3576,0.41427,0.38392,0.41427,0.78444,0.22342,0.35525,0.38757,0.38105,0.41336,-0.02579,0.41336,0.22252,0.78569,7602,10818,7604,10820,-3216,10820,-7181.5,5477.64703,0.71429,0.82729,-0.05256,0.76685,0.77472,0.82729,0.56946,0.44621,0.38822,-0.02542,0.38287,0.41364,0.35745,0.41364,0.78508,0.22319,Bad
501.26215,2832.98449,2331.72234,1988.78857,2490.05072,2832.98449,1145.81797,1413.83728,0.36864,0.33702,-0.03162,0.40385,0.37223,0.40385,0.04897,0.21474,0.20192,0.20524,0.00332,0.23438,0.23106,0.23438,0.12652,0.51758,0.33186,20.19231,20.52417,23.10606,23.43792,23.43792,51.75837,12.65174,-0.01185,0.20827,0.2203,0.22011,0.23215,0.23215,0.50501,0.12732,0.18827,0.2186,0.19041,0.22074,-0.00214,0.22074,0.11872,0.52714,-32130.96654,-20379.01107,-35350.57185,-23598.61639,-11751.95546,35350.57185,-21973.6077,16839.27711,0.30028,0.19569,-0.00845,0.30874,0.18724,0.30874,0.11049,0.15047,0.11215,-0.01052,0.13229,0.12268,0.12177,0.13229,0.5563,0.0708,Good
591.37273,1614.4258,1023.05306,1093.53174,1684.90447,1684.90447,666.34883,818.65804,0.30044,0.29848,-0.00196,0.3042,0.30223,0.3042,0.07562,0.17399,0.1521,0.21103,0.05893,0.15742,0.09848,0.21103,0.09508,0.56572,5.893,15.20979,21.10279,9.84848,15.74149,21.10279,56.57232,9.50843,0.02177,0.15335,0.13006,0.13158,0.10828,0.15335,0.50831,0.07664,0.19709,0.23081,0.22751,0.26123,-0.03042,0.26123,0.1336,0.58257,14.56106,10.06413,14.081,9.58407,4.49693,14.56106,1.00952,7.21048,0.13759,0.1367,0.026,0.1116,0.16269,0.16269,0.06348,0.08054,0.17316,-0.04553,0.22224,0.21868,0.1767,0.22224,0.54678,0.11565,Bad
461.63097,2328.40953,1866.77856,1971.92029,2433.55126,2433.55126,1383.14032,1256.35559,0.20185,0.19772,-0.00413,0.20152,0.19738,0.20185,0.28146,0.11526,0.10076,0.10693,0.00618,0.1021,0.09592,0.10693,0.05865,0.64404,0.61751,10.07576,10.69326,9.5922,10.2097,10.69326,64.40405,5.86466,-0.00059,0.10184,0.10029,0.10242,0.10088,0.10242,0.63895,0.05852,0.10211,0.10204,0.10213,0.10206,-0.00003,0.10213,0.05894,0.64502,21.25736,17.12927,22.30166,18.17357,4.12809,22.30166,7.89809,11.51471,0.11673,0.12755,0.00784,0.10889,0.13539,0.13539,0.12847,0.071,0.15385,-0.01628,0.16187,0.17013,0.14559,0.17013,0.66571,0.09144,Good
2611.65854,32909.44025,30297.78171,27698.86156,30310.5201,32909.44025,14632.21294,17560.64858,0.5763,0.60042,0.02411,0.49606,0.52017,0.60042,0.3421,0.31837,0.24803,0.2582,0.01017,0.37869,0.36852,0.37869,0.18753,0.65049,1.01696,24.80293,25.81989,36.85169,37.86865,37.86865,65.04892,18.75309,0.01179,0.26727,0.38046,0.25547,0.36867,0.38046,0.64636,0.18937,0.19705,0.27561,0.18098,0.25953,0.01607,0.27561,0.13581,0.71272,-12520.35546,-16819.78004,-20200.93777,-24500.36234,4299.42458,24500.36234,-31370.44267,11274.9218,0.74166,0.48795,0.02113,0.72053,0.50908,0.74166,0.29646,0.36754,0.31524,0.01977,0.31601,0.29547,0.33578,0.33578,0.66872,0.1826,Bad
10499.78243,48713.42341,38213.64098,40315.24369,50815.02612,50815.02612,22445.50582,26069.50309,1.0631,1.0631,0,1.09091,1.09091,1.09091,0.4615,0.62191,0.54546,0.54546,0,0.45517,0.45517,0.54546,0.2912,0.74984,0,54.54546,54.54546,45.51724,45.51724,54.54546,74.98433,29.11981,0,0.5641,0.53167,0.5641,0.53167,0.5641,0.72606,0.3166,0.44944,0.55238,0.44944,0.55238,0,0.55238,0.29224,0.74955,41870.26342,41765.2656,33254.65144,33149.65362,104.99782,41870.26342,-18307.95253,21940.19816,0.9116,1.09429,0.00078,0.91082,1.09506,1.09506,0.4952,0.58387,0.56922,0,0.55408,0.56922,0.55408,0.56922,0.71918,0.32433,Good
6845.17935,41027.65476,34182.47541,33946.47032,40791.64968,41027.65476,18290.83113,21823.04552,0.9165,0.89126,-0.02523,0.8437,0.81847,0.9165,0.36226,0.50183,0.42185,0.4135,-0.00835,0.41642,0.42477,0.42477,0.24202,0.69056,-0.83525,42.18501,41.34976,42.47741,41.64216,42.47741,69.05621,24.20152,-0.01248,0.421,0.44906,0.43348,0.46154,0.46154,0.67729,0.25508,0.3895,0.41507,0.40037,0.42595,-0.01087,0.42595,0.23567,0.69739,8899.4779,9525.72181,6655.44933,7281.69324,-626.24391,9525.72181,-4042.05783,4766.95213,0.81289,0.83347,-0.02459,0.83748,0.80888,0.83748,0.38022,0.47537,0.4575,-0.01352,0.51757,0.47102,0.50405,0.51757,0.73095,0.28217,Bad
6600,26400,19800,10800,17400,26400,4800,11665.33326,0.27775,0.29638,0.01863,0.26342,0.28204,0.29638,0.13278,0.16188,0.13171,0.16731,0.0356,0.46336,0.42776,0.46336,0.21054,0.50074,3.56004,13.17073,16.73077,42.776,46.33603,46.33603,50.07406,21.05419,0.01481,0.25335,0.45396,0.23854,0.43916,0.45396,0.45873,0.21612,0.08523,0.15999,0.06799,0.14274,0.01725,0.15999,0.07288,0.59437,-55480,-31962,-154194,-130676,-23518,154194,-126984,67853.49203,0.92672,0.26342,0.0712,0.85552,0.33462,0.92672,0.00148,0.42108,0.13682,0.00511,0.14993,0.13171,0.15504,0.15504,0.56258,0.08314,Bad
8711.1391,35601.71802,26890.57893,26576.71084,35287.84993,35601.71802,14646.13148,18298.72931,0.73799,0.75522,0.01723,0.75505,0.77228,0.77228,0.31791,0.43609,0.37752,0.39437,0.01684,0.38442,0.36757,0.39437,0.2201,0.66137,1.68451,37.75252,39.43704,36.75723,38.44174,39.43704,66.13712,22.00989,0.00898,0.38608,0.3979,0.37711,0.38893,0.3979,0.65368,0.22381,0.30789,0.39384,0.29589,0.38184,0.012,0.39384,0.20223,0.6813,19651.75295,20586.72028,-11439.38641,-10504.41908,-934.96733,31091.13936,-60434.65925,12970.28636,0.76233,0.73667,0.03714,0.72519,0.77381,0.77381,0.29622,0.43302,0.41053,0.04621,0.35658,0.36432,0.40279,0.41053,0.65123,0.22227,Good
1862.06171,16789.39419,14927.33248,14963.69673,16825.75845,16825.75845,7072.72158,9197.8076,0.73152,0.69225,-0.03928,0.68687,0.64759,0.73152,0.14063,0.39886,0.34343,0.32145,-0.02199,0.28226,0.30425,0.34343,0.18155,0.58511,-2.19863,34.34343,32.1448,30.42494,28.22631,34.34343,58.51077,18.15523,-0.02282,0.34534,0.34513,0.36816,0.36795,0.36816,0.56172,0.20612,0.28015,0.36856,0.27773,0.36614,0.00242,0.36856,0.19003,0.59659,148.21283,148.9882,129.30937,130.08474,-0.77537,148.9882,18.40962,80.70802,0.37664,0.45598,-0.03735,0.41399,0.41863,0.45598,0.12872,0.24145,0.39028,0.00114,0.41948,0.38914,0.42062,0.42062,0.61702,0.23409,Bad
8257.44477,31851.19215,23593.74738,26518.25215,34775.69692,34775.69692,15763.90671,17225.14701,0.72383,0.74595,0.02212,0.82994,0.85206,0.85206,0.37806,0.45707,0.41497,0.43256,0.01759,0.18755,0.16996,0.43256,0.20077,0.73865,1.75891,41.49706,43.25597,16.99615,18.75506,43.25597,73.86521,20.07713,0.01128,0.46419,0.37296,0.4529,0.36168,0.46419,0.67929,0.24134,0.19596,0.44575,0.18262,0.43242,0.01334,0.44575,0.20817,0.73491,320.30514,238.56165,347.68268,265.93919,81.74349,347.68268,149.93994,172.85482,0.4899,0.68982,0.02348,0.46642,0.7133,0.7133,0.35651,0.35268,0.5247,0.00176,0.47868,0.52294,0.48044,0.5247,0.72185,0.29022,Bad
10852.3005,34580.72936,23728.42887,25806.35698,36658.65748,36658.65748,15303.15114,18006.43547,0.74099,0.84734,0.10634,0.72727,0.83362,0.84734,0.33416,0.45665,0.36364,0.42227,0.05863,0.33455,0.27592,0.42227,0.2061,0.69209,5.86332,36.36364,42.22696,27.59171,33.45502,42.22696,69.20905,20.61006,0.05428,0.475,0.43004,0.42072,0.37576,0.475,0.65055,0.24727,0.37199,0.44001,0.3234,0.39141,0.04859,0.44001,0.223,0.68108,21825.98072,21712.15655,19689.28883,19575.46466,113.82417,21825.98072,-10101.18743,11983.44864,0.61746,0.67049,0.09283,0.52463,0.76332,0.76332,0.32189,0.37844,0.6292,0.02089,0.61855,0.60831,0.63944,0.63944,0.61969,0.36032,Bad
8274.96103,37916.83962,29641.87859,30425.34844,38700.30947,38700.30947,17533.94862,20018.39213,0.78166,0.77511,-0.00655,0.75,0.74345,0.78166,0.38818,0.44046,0.375,0.37686,0.00186,0.35029,0.34843,0.37686,0.20966,0.70597,0.18599,37.5,37.68599,34.84326,35.02925,37.68599,70.59705,20.9656,-0.00319,0.37948,0.39202,0.38267,0.39521,0.39521,0.69101,0.2237,0.31488,0.3761,0.31422,0.37544,0.00066,0.3761,0.20084,0.71531,-3523.17399,973.0617,-10920.77665,-6424.54096,-4496.23569,10920.77665,-19385.71545,4553.73797,0.71565,0.76331,0.00384,0.71181,0.76715,0.76715,0.40193,0.42746,0.35399,-0.00287,0.37883,0.35686,0.37596,0.37883,0.70231,0.21174,Bad
1011.46906,9213.56854,8202.09948,9672.36124,10683.83029,10683.83029,5272.73736,5500.36228,0.43758,0.44041,0.00283,0.44764,0.45046,0.45046,0.0919,0.25639,0.22382,0.23358,0.00976,0.0786,0.06884,0.23358,0.10789,0.58553,0.97579,22.38176,23.35755,6.88374,7.85953,23.35755,58.55257,10.78895,0.00439,0.26382,0.2047,0.25942,0.20031,0.26382,0.52299,0.13615,0.12696,0.29948,0.13078,0.30329,-0.00381,0.30329,0.14279,0.5893,54.0458,45.02735,65.60902,56.59056,9.01846,65.60902,22.62265,32.49421,0.11755,0.22252,0.00983,0.10772,0.23236,0.23236,0.11757,0.10886,0.28158,-0.00438,0.28734,0.28596,0.28296,0.28734,0.59881,0.16424,Bad
1596.76168,11291.44329,9694.68161,9817.80111,11414.56279,11414.56279,6038.69943,6128.68808,0.84991,0.84991,0,0.77273,0.77273,0.84991,0.59434,0.46947,0.38636,0.38636,0,0.42553,0.42553,0.42553,0.23492,0.79703,0,38.63636,38.63636,42.55319,42.55319,42.55319,79.70261,23.49189,0,0.38656,0.42572,0.38656,0.42572,0.42572,0.79693,0.23503,0.42268,0.38613,0.42268,0.38613,0,0.42268,0.23396,0.7978,128.3385,112.37089,120.34098,104.37336,15.96762,128.3385,54.98214,67.57259,0.69644,0.71742,-0.00493,0.70137,0.71249,0.71742,0.52054,0.4082,0.35744,0,0.34636,0.35744,0.34636,0.35744,0.82405,0.20322,Bad
200.00002,5799.99961,5599.99959,5799.99959,5999.99961,5999.99961,2999.9998,3350.6216,0.54717,0.53527,-0.0119,0.54717,0.53527,0.54717,0.27061,0.31251,0.27358,0.26786,-0.00573,0.23214,0.23787,0.27358,0.14674,0.64429,-0.57278,27.35849,26.78571,23.78706,23.21429,27.35849,64.42891,14.67359,-0.00602,0.43423,0.41872,0.44025,0.42475,0.44025,0.55583,0.24806,0.48165,0.51864,0.4866,0.52358,-0.00494,0.52358,0.29059,0.5198,-7445.69692,-5961.70147,-7840.91232,-6356.91687,-1483.99545,7840.91232,-13384.04402,4033.49541,0.46429,0.54717,-0.01146,0.47574,0.53571,0.54717,0.28858,0.29347,0.23033,-0.00456,0.26643,0.23489,0.26187,0.26643,0.6602,0.14399,Bad
2102.9125,6999.77325,4896.86075,3346.94753,5449.86003,6999.77325,1811.72359,3171.53452,0.22927,0.22252,-0.00675,0.22927,0.22252,0.22927,0.11295,0.13045,0.11463,0.09038,-0.02425,0.3996,0.42384,0.42384,0.19511,0.47395,-2.42495,11.46342,9.03846,42.38447,39.95951,42.38447,47.39521,19.51132,-0.01418,0.25687,0.42998,0.27105,0.44416,0.44416,0.42204,0.21443,0.61801,0.40441,0.59149,0.37789,0.02652,0.61801,0.30062,0.39218,53.18297,33.32566,35.68111,15.8238,19.85731,53.18297,7.8829,22.66273,0.20677,0.08163,0.02317,0.1836,0.1048,0.20677,0.02112,0.09356,0.12273,0.00809,0.11463,0.11463,0.12273,0.12273,0.55934,0.0686,Bad
2173.39664,14186.84852,12013.45187,10981.22875,13154.62539,14186.84852,6427.48096,7331.49819,0.4181,0.42331,0.00521,0.36958,0.37479,0.42331,0.23165,0.22975,0.18479,0.18269,-0.0021,0.29793,0.30002,0.30002,0.14708,0.59191,-0.20979,18.47902,18.26923,30.00238,29.79259,30.00238,59.19084,14.70774,0.00064,0.19881,0.29817,0.19817,0.29753,0.29817,0.58698,0.14891,0.12651,0.20463,0.11113,0.18925,0.01538,0.20463,0.09677,0.65129,124.07315,111.18381,102.41568,89.52634,12.88934,124.07315,37.87853,62.5134,0.28543,0.20173,0.00112,0.28431,0.20285,0.28543,0.14315,0.14462,0.27044,0.00549,0.29112,0.26495,0.2966,0.2966,0.64413,0.16247,Bad
2850.11314,16709.94929,13859.83615,13897.67834,16747.79147,16747.79147,6673.72219,8911.95836,0.58081,0.55863,-0.02218,0.62972,0.60754,0.62972,0.11,0.34375,0.31486,0.31538,0.00052,0.26459,0.26406,0.31538,0.16855,0.56449,0.05245,31.48601,31.53846,26.40647,26.45892,31.53846,56.44908,16.85533,-0.00832,0.30761,0.29854,0.31593,0.30686,0.31593,0.54781,0.17745,0.17821,0.31614,0.19066,0.32858,-0.01244,0.32858,0.15684,0.58662,93.59055,74.21723,73.88998,54.51666,19.37333,93.59055,-83.32747,44.21785,0.35312,0.38907,0.0097,0.34342,0.39877,0.39877,0.1125,0.2151,0.32101,-0.00359,0.34018,0.3246,0.33659,0.34018,0.56857,0.19098,Bad
