KB_Relative_Information_StDev,PercCorrect_tr-x1_vs_te-x1,Kappa_tr_vs_te-x1,KB_Relative_Information_tr-x1_vs_te-x1,Kappa_tr_vs_tr-x1,Kappa_tr-x1_vs_te-x1,IR_Recall_tr-x1_vs_te-x1,IR_Precision_Avg,IR_Recall_Avg,IR_Recall_tr_vs_te-x1,PercCorrect_tr_vs_te-x1,KB_Relative_Information_Avg,KB_Relative_Information_tr_vs_te-x1,Unweighted_Macro_F_tr_vs_tr-x1,PercCorrect_Avg,SF_Entropy_Gain_tr_vs_tr-x1,IR_Recall_tr_vs_te,PercCorrect_tr_vs_te,KB_Relative_Information_Range,Kappa_Avg,Unweighted_Macro_F_tr_vs_te,Unweighted_Macro_F_tr-x1_vs_te-x1,Unweighted_Macro_F_tr-x1_vs_te,PercCorrect_tr_vs_tr-x1,PercCorrect_StDev,IR_Recall_tr_vs_tr-x1,KB_Relative_Information_tr_vs_te,KB_Relative_Information_tr-x1_vs_te,Kappa_Range,Unweighted_Macro_F_StDev,Unweighted_Macro_F_tr_vs_te-x1,IR_Precision_StDev,PercCorrect_Range,Kappa_tr_vs_te,IR_Recall_StDev,KB_Mean_Information_Avg,Unweighted_Macro_F_Avg,SF_Entropy_Gain_tr-x1_vs_te-x1,Kappa_StDev,IR_Recall_Range,IR_Precision_tr_vs_tr-x1,PercCorrect_tr-x1_vs_te,Kappa_tr-x1_vs_te,KB_Relative_Information_tr_vs_tr-x1,IR_Precision_Range,Weighted_AreaUnderROC_tr_vs_te,IR_Recall_tr-x1_vs_te,Weighted_AreaUnderROC_tr_vs_tr-x1,SF_Entropy_Gain_Range,Unweighted_Macro_F_Range,Weighted_AreaUnderROC_StDev,SF_Entropy_Gain_tr_vs_te,IR_Precision_tr_vs_te-x1,SF_Entropy_Gain_StDev,SF_Entropy_Gain_tr_vs_te-x1,Weighted_AreaUnderROC_tr-x1_vs_te,KB_Mean_Information_Range,IR_Precision_tr-x1_vs_te-x1,KB_Mean_Information_StDev,SF_Entropy_Gain_Avg,KB_Mean_Information_tr_vs_te-x1,Weighted_AreaUnderROC_tr_vs_te-x1,Weighted_AreaUnderROC_Avg,SF_Entropy_Gain_tr-x1_vs_te,KB_Mean_Information_tr_vs_te,KB_Mean_Information_tr-x1_vs_te-x1,Weighted_AreaUnderROC_tr-x1_vs_te-x1,Weighted_AreaUnderROC_Range,KB_Mean_Information_tr-x1_vs_te,KB_Mean_Information_tr_vs_tr-x1,IR_Precision_tr_vs_te,IR_Precision_tr-x1_vs_te,TargetLabel
17555.53094,31.690496,0.674895,27200,0.041085,0.63381,0.316905,0.797755,0.744299,0.351989,35.198939,18450,38200,0.022419,74.429936,110,0.112652,11.265182,38200,0.340136,0.396044,0.458912,0.373625,3.508443,15.852072,0.035084,30600,19600,0.760986,0.249417,0.481332,0.105726,35.198939,0.760986,0.158521,0.488599,0.626925,-42608,0.404522,0.351989,0.01699,7.756739,0.719901,11000,0.223721,0.35349,0.077567,0,42608,0.481332,0.194102,-32926,0.138062,22152.23037,-42498,0.35349,0.703979,0.121072,0.317041,-53683.5,0.703979,0.316905,0.666548,-33036,0.225304,0.63381,0.316905,0.35349,0.155135,0.070169,0.223721,0.206731,Bad
17270.05773,50,1,26517.11492,0,1,0.5,0.768739,0.764655,0.5,50,15204.53522,33580.42224,0,76.465517,70.633073,0.441379,44.137931,33580.42224,0.498646,0.503691,0.512984,0.503691,0,27.280454,0,32446.48822,25383.1809,1.005417,0.293513,0.512984,0.268785,50,1.005417,0.272805,0.348638,0.745831,293.185456,0.578918,0.5,0,44.137931,1.005417,7063.30732,0.5,0.510129,0.441379,0,363.818529,0.512984,0.301989,363.621696,0.5,191.784118,363.818529,0.510129,0.679948,0.5,0.369866,135.252572,0.679948,0.535382,0.738622,292.988623,0.597129,0.678757,0.535382,0.535382,0.595939,0.001191,0.425045,0.425045,Bad
12754.71052,30.518018,0.603241,20672.66536,-0.007119,0.61036,0.30518,0.663939,0.614575,0.302051,30.205106,9941.29707,21731.26323,-0.003567,61.457477,10.304647,0.396929,39.692916,23420.88077,0.275082,0.398401,0.319049,0.401968,-0.312912,20.635342,-0.003129,23420.88077,22362.2829,0.615524,0.209863,0.315482,0.152023,40.005828,0.608406,0.206353,0.170927,0.610521,191.357125,0.351846,0.400058,-0.002959,40.005828,0.615524,1058.597877,0.306769,0.385529,0.400058,0.002105,249.649146,0.401968,0.219748,249.649146,0.303809,128.874771,201.661772,0.383424,0.560485,0.306769,0.296656,52.70881,0.456847,0.377718,0.658623,239.344499,0.55953,0.457802,0.375613,0.385529,0.560485,-0.000955,0.198225,0.201184,Bad
23109.28037,59.907485,1.193282,37095.89029,-0.004867,1.19815,0.599075,0.700277,0.711201,0.599403,59.940318,20389.31209,46460.27555,-0.002409,71.120072,91.675671,0.332389,33.238866,46460.27555,0.320255,0.532127,0.653013,0.534536,0.032833,29.014623,0.000328,41547.71132,32183.32606,1.19815,0.345524,0.650604,0.317647,59.940318,1.062317,0.290146,0.408621,0.646386,15323.48147,0.65473,0.599403,-0.00061,33.206033,1.067184,9364.385263,0.667837,0.638305,0.33206,-0.001139,22292.61644,0.653013,0.392854,22292.61644,0.667227,11216.00985,15415.15714,0.639444,1.160543,0.667837,0.562409,-9010.837081,1.158147,0.716895,0.653053,22200.94077,0.650719,1.160543,0.718034,0.718034,0.653115,-0.002396,0.308875,0.309485,Bad
20155.43752,45.172414,0.910841,31867.23555,0.007393,0.903448,0.451724,0.70777,0.725176,0.459416,45.941645,18587.38797,40919.11214,0.003696,72.517625,89.425231,0.262955,26.295547,40919.11214,0.338349,0.478964,0.544439,0.475268,0.769231,22.137433,0.007692,36482.27802,27430.40143,0.957939,0.296781,0.548135,0.25149,45.941645,0.957939,0.221374,0.413397,0.645992,541.00662,0.537689,0.459416,0.008019,25.526316,0.950547,9051.87659,0.529954,0.593099,0.255263,0.001265,630.431851,0.548135,0.348865,605.339186,0.529954,333.086792,630.431851,0.591834,0.896954,0.521934,0.434532,63.132029,0.896954,0.616228,0.675649,515.913955,0.528457,0.883591,0.614963,0.616228,0.515094,0.013363,0.263368,0.255349,Bad
4312.61819,7.730856,0.149182,6756.653794,-0.005435,0.154617,0.077309,0.675163,0.611463,0.075686,7.568636,4266.54618,7156.630812,-0.002507,61.146268,1.551604,0.215263,21.5263,8110.862131,0.263974,0.215424,0.09387,0.217931,-0.16222,10.188501,-0.001622,8110.862131,7710.885113,0.267385,0.102655,0.091363,0.031574,21.68852,0.26195,0.101885,0.116928,0.606609,44.559305,0.128783,0.216885,-0.00238,21.68852,0.267385,399.977019,0.072367,0.059089,0.216885,-0.003177,68.448901,0.217931,0.031482,68.448901,0.054212,33.879248,46.110909,0.062265,0.157081,0.056592,0.075366,23.142924,0.022973,-0.007538,0.678688,66.897297,0.156654,0.0234,-0.004362,0.066627,0.157081,-0.000427,-0.018155,-0.015775,Bad
20984.57167,43.54067,0.88808,32489.41428,0.009245,0.878836,0.439524,0.641825,0.671656,0.45178,45.177974,17062.81525,41323.06076,0.005093,67.062702,-11594.51187,0.340669,34.066863,41323.06076,0.27919,0.467907,0.510955,0.462814,1.637304,22.867743,0.012255,39049.54436,30215.89788,0.906656,0.283264,0.516049,0.26911,45.177974,0.906656,0.229799,0.334744,0.61747,12024.5611,0.515497,0.45178,0.00499,32.429559,0.897412,8833.646479,0.516321,0.478523,0.328413,0.001402,23806.48938,0.516049,0.281027,12211.97751,0.516321,9720.694773,430.049231,0.477122,0.93028,0.511331,0.481506,-50253.67148,0.93028,0.496067,0.650345,23806.48938,0.740055,0.905726,0.494665,0.496067,0.7155,0.024554,0.408252,0.403262,Bad
4735.685154,4.082207,0.086512,8558.640657,0.004868,0.081644,0.040822,0.701401,0.654873,0.053627,5.362675,5871.778507,9908.970546,0.006235,65.487284,12.833535,-0.093037,-9.30374,9908.970546,0.22709,0.040766,0.079222,0.034532,1.280468,6.196444,0.012805,7317.05593,5966.726041,0.103066,0.039231,0.085456,0.014159,14.666415,0.103066,0.061964,0.17612,0.579196,29.748832,0.053785,0.146664,-0.002895,-10.584207,0.098198,1350.329889,0.031379,0.085796,-0.105842,0.003963,42.582368,0.085456,0.039585,20.010929,-0.031379,17.852107,42.582368,0.081834,0.14168,-0.028484,0.064146,19.08715,0.12581,0.026326,0.682476,7.177394,-0.01587,0.108936,0.022363,0.085796,-0.032744,0.016875,-0.011377,-0.008482,Bad
9775.303257,11.064189,0.224655,15604.64108,0.003371,0.221284,0.110642,0.690074,0.63268,0.113236,11.323577,8551.921162,16527.05376,0.001774,63.267987,-0.152133,0.238826,23.882639,18154.50251,0.300322,0.240988,0.123023,0.239214,0.259387,11.316932,0.002594,18154.50251,17232.08983,0.334168,0.115293,0.124797,0.045853,23.882639,0.334168,0.113169,0.19134,0.628536,68.997083,0.166467,0.238826,0.002147,23.623252,0.330797,922.412681,0.097871,0.256879,0.236233,0.002622,178.950494,0.240988,0.134082,178.798361,0.097871,84.450248,68.84495,0.254256,0.393981,0.095725,0.190778,-31.000468,0.219803,0.204186,0.671171,178.950494,0.393981,0.219269,0.201563,0.256879,0.393448,0.000534,0.024505,0.022358,Bad
3298.062622,26.415094,0.500478,5813.661588,-0.027824,0.528302,0.264151,0.513367,0.637466,0.25,25,2956.196191,5806.707833,-0.01421,63.746631,-2290.899999,0.214286,21.428571,5813.661588,0.257195,0.401083,0.430797,0.415293,-1.415094,13.900035,-0.014151,5607.690893,5614.644648,0.528302,0.240296,0.416587,0.283199,26.415094,0.500478,0.139,0.28481,0.549055,209.277277,0.2972,0.264151,-0.012012,22.843666,0.528302,-6.953755,0.514245,0.198081,0.228437,-0.027742,2290.899999,0.430797,0.104179,-2284.404164,0.502233,1113.733879,-2081.622721,0.225824,0.548067,0.514245,0.288976,-6314.285399,0.518057,0.111254,0.696181,6.495835,0.447017,0.548067,0.138996,0.225824,0.477026,-0.030009,0.465243,0.477255,Bad
9554.580054,-2.34651,-0.028302,9000,0.018628,-0.04693,-0.023465,0.705824,0.579007,0.012135,1.213528,6450,15600,0.014809,57.900738,-23518,0.305466,30.546559,21600,0.231776,0.277444,-0.002321,0.262634,3.560038,14.552903,0.0356,21600,15000,0.239042,0.13433,0.012489,0.07019,30.546559,0.210741,0.145529,0.158015,0.563073,-140342,0.108708,0.305466,0.017246,26.986521,0.192112,6600,0.154744,0.057479,0.269865,0.00511,163860,0.277444,0.032546,-81256,-0.063088,72949.01638,-163860,0.052369,0.610931,-0.080334,0.291058,-118123.5,0.024271,-0.018355,0.625759,-57738,0.610931,-0.04693,-0.023465,0.075834,0.53973,0.071201,-0.137498,-0.154744,Bad
28801.89519,51.351351,1.027027,48200,0,1.027027,0.513514,0.774048,0.738754,0.513514,51.351351,24375,50800,0,73.875449,26,0.531469,53.146853,51500,0.490311,0.551116,0.515018,0.551116,0,30.174938,0,51500,48900,1.027027,0.308119,0.515018,0.265737,53.146853,1.01173,0.301749,0.477509,0.733467,41218,0.588571,0.531469,0,53.146853,1.01173,2600,0.513673,0.508032,0.531469,0,81987,0.551116,0.294903,81987,0.513673,39263.48757,41244,0.508032,1.062937,0.513673,0.603499,-30308.25,1.027027,0.513514,0.744614,81961,1.062937,1.027027,0.513514,0.513514,1.062937,0,0.390134,0.390134,Bad
6309.978869,3.344595,0.056058,7600,-0.010834,0.066892,0.033446,0.69007,0.511825,0.023021,2.302104,3025,7000,-0.008257,51.182512,-17158,0.248404,24.840377,13300,0.124605,0.269697,0.138453,0.277954,-1.04249,12.289947,-0.010425,12700,13300,0.123853,0.130908,0.130195,0.115703,25.882867,0.113018,0.122899,0.02365,0.475642,-176804,0.057076,0.258829,-0.002322,25.882867,0.123853,-600,0.223023,0.036117,0.258829,-0.004214,193962,0.277954,0.02035,-126369,-0.174069,92032.73383,-193962,0.04033,0.517657,-0.171748,0.245799,-144957.75,0.046042,0.029232,0.568003,-109211,0.496808,0.066892,0.033446,0.04033,0.517657,-0.02085,-0.223023,-0.220701,Bad
14930.54384,19.755245,0.409789,22825.77631,0.014684,0.395105,0.197552,0.714323,0.689735,0.215385,21.538462,15235.35037,29226.92244,0.008863,68.973497,-2973.757867,0.215536,21.553564,29226.92244,0.363322,0.239321,0.194718,0.230458,1.783217,11.947029,0.017832,28070.48723,21669.3411,0.453703,0.126195,0.203581,0.107958,21.553564,0.453703,0.11947,0.377389,0.676834,-25798.27263,0.245758,0.215536,0.00455,19.770347,0.439019,6401.146128,0.219317,0.189208,0.197703,-0.002175,28772.0305,0.239321,0.106633,-22744.6654,0.219317,14279.24357,-28772.0305,0.191384,0.437477,0.214767,0.235748,-24343.6416,0.413359,0.177628,0.67559,-19770.90753,0.437477,0.376829,0.179804,0.191384,0.400947,0.03653,0.143418,0.138868,Bad
22056.64551,47.448166,0.965137,33659.30337,0.016173,0.948963,0.474482,0.647404,0.658897,0.488591,48.859142,16834.4489,42540.72904,0.008346,65.889692,-5250.609516,0.430112,43.011189,42540.72904,0.272977,0.508405,0.518425,0.50006,1.410976,26.2286,0.01411,41698.30089,32816.87522,1.015398,0.296535,0.526771,0.279963,48.859142,1.015398,0.262286,0.303672,0.625018,27113.82845,0.567472,0.488591,0.00939,41.600213,0.999224,8881.425668,0.526329,0.585324,0.416002,0.007366,45329.70034,0.526771,0.334982,40079.09083,0.526329,20883.92959,21863.21894,0.577958,0.985742,0.516938,0.529379,-53439.52861,0.985742,0.5824,0.618575,45329.70034,0.865537,0.960026,0.575034,0.585324,0.839821,0.025716,0.446136,0.436745,Bad
6554.773767,21.95122,0.463703,10105.7768,0.024679,0.439024,0.219512,0.597009,0.695161,0.251923,25.192308,7956.112985,15635.11584,0.015272,69.516145,53.01021,-0.057287,-5.728745,15635.11584,0.225682,0.283103,0.381771,0.267831,3.241088,13.528984,0.032411,9112.688819,3583.349783,0.463703,0.197587,0.397043,0.235011,30.921053,0.463703,0.13529,0.236336,0.556522,75.731063,0.26079,0.309211,0.015224,-8.969833,0.439024,5529.339036,0.499218,0.205834,-0.089698,0.011778,128.741272,0.397043,0.150359,63.517028,0.499218,52.850891,128.741272,0.194056,0.440806,0.483995,0.185753,45.017273,0.317482,0.306638,0.616123,10.506818,-0.123323,0.262723,0.294861,0.306638,-0.178082,0.054759,0.094397,0.079173,Bad
6128.688085,38.636364,0.772727,9817.801112,0,0.772727,0.386364,0.797798,0.797026,0.386364,38.636364,6038.699427,11414.56279,0,79.702611,15.967617,0.425532,42.553191,11414.56279,0.594341,0.425725,0.386563,0.425725,0,23.49189,0,11291.44329,9694.681613,0.84991,0.235032,0.386563,0.233959,42.553191,0.84991,0.234919,0.520539,0.796928,104.373364,0.469474,0.425532,0,42.553191,0.84991,1596.761677,0.42268,0.346364,0.425532,0,128.338504,0.425725,0.20322,128.338504,0.386128,67.572593,120.340981,0.346364,0.717417,0.386128,0.408204,54.982138,0.712487,0.357438,0.82405,112.370887,0.696444,0.717417,0.357438,0.357438,0.701374,-0.00493,0.42268,0.42268,Bad
2289.708297,34.978229,0.682178,3922.212586,-0.017387,0.699565,0.349782,0.533616,0.644108,0.342033,34.203297,1954.874565,4111.118902,-0.008488,64.410766,1.774702,0.303571,30.357143,4111.118902,0.269984,0.469231,0.495262,0.477718,-0.774933,18.928589,-0.007749,4003.611157,3814.704842,0.699565,0.278539,0.486775,0.317626,34.978229,0.676293,0.189286,0.175285,0.565685,43.616161,0.397247,0.349782,-0.009521,31.132075,0.69368,188.906316,0.573104,0.461083,0.311321,-0.007391,45.390863,0.495262,0.279226,44.124966,0.563583,25.344312,45.390863,0.468474,0.393339,0.573104,0.215279,16.581676,0.39079,0.497374,0.679726,42.350264,0.350187,0.393339,0.504766,0.504766,0.352737,-0.00255,0.525805,0.535326,Bad
5512.365301,30.30303,0.598177,8911.748304,-0.007883,0.606061,0.30303,0.773111,0.770567,0.300033,30.00327,5836.284265,10391.75553,-0.003992,77.056749,12.786248,0.275371,27.537119,10391.75553,0.537413,0.285146,0.308062,0.289138,-0.29976,16.727787,-0.002998,10062.89022,8582.882988,0.606061,0.171426,0.30407,0.165692,30.30303,0.561856,0.167278,0.528198,0.766346,2954.218417,0.33749,0.30303,-0.001399,27.836879,0.569739,1480.007228,0.297304,0.29148,0.278369,0.001245,2967.004665,0.308062,0.183639,1331.713,0.295906,1405.877328,2967.004665,0.290235,0.609042,0.297304,0.334503,-976.896521,0.603432,0.341899,0.824255,1318.926752,0.546926,0.609042,0.340654,0.341899,0.552536,-0.00561,0.275973,0.277372,Bad
17575.85031,44.594595,0.891892,29287.59882,0,0.891892,0.445946,0.799397,0.764388,0.445946,44.594595,15555.08884,30838.22801,0,76.438764,15.506292,0.496503,49.65035,31549.12142,0.539207,0.516298,0.44668,0.516298,0,27.284353,0,31549.12142,29998.49224,0.951279,0.279437,0.44668,0.234454,49.65035,0.951279,0.272844,0.335548,0.759255,311.145847,0.53263,0.496503,0,49.65035,0.951279,1550.629189,0.445588,0.429451,0.496503,0,355.14503,0.516298,0.23496,355.14503,0.445588,192.796981,326.652139,0.429451,0.625437,0.445588,0.335394,141.06997,0.528534,0.381665,0.797221,339.638738,0.623979,0.529992,0.381665,0.429451,0.625437,-0.001458,0.356823,0.356823,Bad
22297.2113,36.111111,0.730728,33825.548,0.008505,0.722222,0.361111,0.785,0.778702,0.367175,36.717474,21263.28905,43653.69199,0.004251,77.870156,97.919879,0.344291,34.429073,43653.69199,0.529666,0.397001,0.371734,0.392749,0.606363,20.38612,0.006064,42122.55255,32294.40856,0.792286,0.222087,0.375985,0.196803,36.717474,0.792286,0.203861,0.543816,0.761962,38927.58415,0.437936,0.367175,0.00623,33.82271,0.78378,9828.143993,0.357112,0.447328,0.338227,0.000465,60450.19263,0.397001,0.249874,60450.19263,0.357112,29991.66031,39025.50402,0.446863,0.729815,0.350882,0.408028,-24444.79317,0.729815,0.417712,0.779332,60352.27275,0.691703,0.72066,0.417247,0.447328,0.682548,0.009155,0.329703,0.323473,Bad
5834.902491,27.146465,0.563784,8107.377256,0.020855,0.542929,0.271465,0.541693,0.573685,0.312852,31.285157,4647.940614,12441.64072,0.017719,57.368485,39.567863,0.193337,19.333746,12441.64072,0.059611,0.308922,0.343794,0.291203,4.138692,14.376891,0.041387,11053.1423,6718.878831,0.613874,0.18978,0.361513,0.198957,31.285157,0.613874,0.143769,0.089568,0.501873,60.751962,0.334674,0.312852,0.008782,15.195054,0.593019,4334.263468,0.411197,0.31136,0.151951,0.010342,100.319825,0.361513,0.172153,92.462358,0.411197,47.195814,100.319825,0.301019,0.326691,0.402416,0.148058,13.931752,0.326691,0.294691,0.55769,52.894494,0.193568,0.278659,0.284349,0.31136,0.145536,0.048031,0.245732,0.23695,Good
1384.29009,11.320755,0.212024,2397.764939,-0.014391,0.226415,0.113208,0.538512,0.555088,0.107143,10.714286,1198.830382,2397.556589,-0.006885,55.50876,-1569.862001,0.107143,10.714286,2397.764939,0.094745,0.218512,0.180965,0.225397,-0.606469,6.365785,-0.006065,2397.556589,2397.764939,0.285875,0.116771,0.174079,0.08735,11.320755,0.271484,0.063658,0.110068,0.509586,-23838.83181,0.145885,0.113208,-0.006429,11.320755,0.285875,-0.20835,0.180238,0.151471,0.113208,-0.005214,25408.69381,0.225397,0.084678,-24912.90778,0.107143,14089.45425,-25408.69381,0.156685,0.226204,0.113571,0.127192,-18634.20861,0.214068,0.135706,0.566695,-23343.04578,0.214068,0.226204,0.14092,0.156685,0.226204,-0.012137,0.17381,0.180238,Bad
29319.77433,59.459459,1.189189,49400,0,1.189189,0.594595,0.745538,0.713239,0.594595,59.459459,23925,52000,0,71.323946,26,0.552448,55.244755,52100,0.43462,0.577881,0.596337,0.577881,0,33.15693,0,52100,49500,1.189189,0.339051,0.596337,0.302252,59.459459,1.07233,0.331569,0.426479,0.706445,47662,0.654585,0.594595,0,55.244755,1.07233,2600,0.595713,0.548572,0.552448,0,85209,0.596337,0.330538,85209,0.595713,41302.09324,47688,0.548572,1.189189,0.595713,0.663139,-32724.75,1.189189,0.594595,0.714208,85183,1.104895,1.189189,0.594595,0.594595,1.104895,0,0.422136,0.422136,Bad
26601.5805,48.129371,0.965031,42989.12966,0.002443,0.962587,0.481294,0.769982,0.765878,0.482692,48.269231,24313.76073,50926.87759,0.001222,76.58782,79.377649,0.421627,42.162706,50926.87759,0.484911,0.515593,0.498226,0.514371,0.13986,26.184088,0.001399,48405.61763,40467.8697,1.029928,0.292739,0.499448,0.257756,48.269231,1.029928,0.261841,0.531833,0.738065,33272.6094,0.575801,0.482692,0.001397,42.022846,1.027485,7937.747927,0.48125,0.49173,0.420228,0.000033,49269.35672,0.515593,0.274408,49269.35672,0.48125,24698.03313,33351.98705,0.491697,0.963637,0.479853,0.522786,-20164.52348,0.963637,0.457657,0.762554,49189.97907,0.840588,0.962014,0.457624,0.49173,0.838965,0.001623,0.40681,0.405413,Bad
8128.830302,29.895105,0.592864,12528.13127,-0.005038,0.597902,0.298951,0.568742,0.540132,0.301923,30.192308,4874.257666,14206.36752,-0.002368,54.013245,-0.749627,0.31919,31.91905,15473.48408,0.085482,0.33926,0.30144,0.341628,0.297203,17.85854,0.002972,15473.48408,13795.24783,0.600584,0.185683,0.299072,0.152407,31.91905,0.595546,0.178585,0.051825,0.531555,96.34572,0.344527,0.31919,0.004411,31.621847,0.600584,1678.236251,0.305991,0.41234,0.316218,-0.003582,146.365109,0.341628,0.231505,145.615483,0.305991,72.772606,95.596093,0.415922,0.395295,0.30158,0.226137,-24.155702,0.388014,0.385091,0.520394,146.365109,0.388983,0.394326,0.388673,0.415922,0.395295,-0.006312,0.20771,0.203299,Bad
6236.451983,50,0.964252,10600,-0.035748,1,0.5,0.736025,0.736607,0.482143,48.214286,5300,10800,-0.01788,73.660714,-2142,0.517857,51.785714,11000,0.470444,0.524056,0.506747,0.541935,-1.785714,29.428189,-0.017857,11000,10800,1.082474,0.298003,0.488867,0.295383,53.571429,1.046726,0.294282,0.473214,0.733359,14042,0.591977,0.535714,-0.017208,53.571429,1.082474,200,0.53869,0.524076,0.535714,-0.016949,16188,0.541935,0.29618,14046,0.482792,8202.249204,11900,0.541026,1.071429,0.5,0.588564,-7987,0.964286,0.483051,0.735506,16188,1.035714,1,0.5,0.541026,1.071429,-0.035714,0.521483,0.53869,Bad
18319.87128,36.940559,0.752116,29788.3031,0.013305,0.738811,0.369406,0.732719,0.728318,0.378846,37.884615,17185.57879,36020.93005,0.006689,72.831847,55.371858,0.290747,29.074708,36020.93005,0.413858,0.371493,0.375846,0.364804,0.944056,19.397223,0.009441,32903.69493,26671.06799,0.752116,0.215803,0.382535,0.190509,37.884615,0.741457,0.193972,0.381039,0.705099,315.916068,0.427373,0.378846,0.00863,28.130652,0.728152,6232.626946,0.377605,0.431776,0.281307,0.003802,371.287926,0.382535,0.257521,368.851135,0.377605,198.966095,371.287926,0.427973,0.696252,0.368975,0.35621,78.46063,0.696252,0.462994,0.702109,313.479277,0.531029,0.680387,0.459192,0.462994,0.515165,0.015864,0.27456,0.26593,Bad
8358.970775,16.555944,0.314269,12755.88522,-0.01685,0.331119,0.165559,0.682803,0.592737,0.142308,14.230769,7435.379813,14837.71376,-0.013084,59.273652,7.75542,0.271536,27.153645,16003.18375,0.244702,0.269264,0.180771,0.282348,-2.325175,13.709311,-0.023252,16003.18375,13921.35521,0.382316,0.136476,0.167687,0.096624,29.47882,0.365466,0.137093,0.168,0.582082,87.828925,0.202287,0.294788,0.008721,29.47882,0.382316,2081.828539,0.202767,0.257713,0.294788,0.007848,118.987234,0.282348,0.143105,118.987234,0.202767,60.545167,95.584345,0.249865,0.326383,0.194046,0.163135,35.58629,0.221622,0.245435,0.670016,111.231814,0.318921,0.229084,0.237587,0.257713,0.326383,-0.007462,0.118488,0.109766,Bad
16004.7834,23.029279,0.450709,25455.66326,-0.009877,0.460586,0.230293,0.685015,0.620942,0.226258,22.625788,12732.84202,26455.66321,-0.004776,62.094167,-4900.762522,0.361204,36.120401,29769.94795,0.297559,0.360268,0.252631,0.365044,-0.403491,17.942546,-0.004035,29769.94795,28769.948,0.505967,0.182794,0.247854,0.105769,36.523893,0.49609,0.179425,0.24119,0.615026,-53068.16502,0.276819,0.365239,-0.005095,36.523893,0.505967,999.999952,0.221893,0.267182,0.365239,-0.00424,57968.92754,0.365044,0.156206,-36903.30995,0.216798,27432.37404,-57968.92754,0.271422,0.733443,0.221893,0.36048,-45653.26552,0.45551,0.269646,0.682153,-32002.54743,0.725331,0.463622,0.273886,0.273886,0.733443,-0.008112,0.114889,0.119984,Bad
11732.2571,25.626577,0.50571,19738.46729,-0.006822,0.512532,0.256266,0.661728,0.672905,0.263395,26.339523,12991.72348,25754.54087,-0.002886,67.290527,-9904.741531,0.02247,2.246964,25754.54087,0.22862,0.238254,0.325507,0.24114,0.712946,12.711064,0.007129,18747.44024,12731.36666,0.512532,0.166353,0.322621,0.132168,26.339523,0.471541,0.127111,0.350033,0.596079,-46923.00129,0.284433,0.263395,0.006479,1.534018,0.478362,6016.073582,0.280454,0.24798,0.01534,0.005596,56827.74283,0.325507,0.162492,-51135.86942,0.280454,28688.76781,-56827.74283,0.242384,0.515699,0.273975,0.249241,-44040.48584,0.515699,0.312909,0.633535,-41231.12789,0.040493,0.501158,0.307312,0.312909,0.025951,0.014541,0.056453,0.049974,Bad
9554.580054,-2.34651,-0.028302,9000,0.018628,-0.04693,-0.023465,0.705824,0.579007,0.012135,1.213528,6450,15600,0.014809,57.900738,-23518,0.305466,30.546559,21600,0.231776,0.277444,-0.002321,0.262634,3.560038,14.552903,0.0356,21600,15000,0.239042,0.13433,0.012489,0.07019,30.546559,0.210741,0.145529,0.158015,0.563073,-140342,0.108708,0.305466,0.017246,26.986521,0.192112,6600,0.154744,0.057479,0.269865,0.00511,163860,0.277444,0.032546,-81256,-0.063088,72949.01638,-163860,0.052369,0.610931,-0.080334,0.291058,-118123.5,0.024271,-0.018355,0.625759,-57738,0.610931,-0.04693,-0.023465,0.075834,0.53973,0.071201,-0.137498,-0.154744,Bad
18678.32472,41.555944,0.917769,27228.61506,0.08665,0.831119,0.415559,0.674902,0.638676,0.461538,46.153846,14661.19896,35711.42875,0.043391,63.867641,11886.27849,0.476238,47.623842,36346.80556,0.303539,0.481537,0.423276,0.438147,4.597902,25.819304,0.045979,36346.80556,27863.99186,0.917769,0.261868,0.466667,0.224044,47.623842,0.837116,0.258193,0.274513,0.634061,2399.956353,0.483997,0.476238,0.045574,43.02594,0.750467,8482.813694,0.466028,0.422007,0.430259,0.056935,31458.6584,0.481537,0.23943,31458.6584,0.466028,12970.34209,14286.23485,0.365072,0.75714,0.420454,0.415663,-14103.17085,0.75714,0.45878,0.707153,19572.37991,0.750333,0.686015,0.401846,0.45878,0.679207,0.071125,0.327902,0.282328,Good
6164.181595,15.309685,0.311436,10135.55034,0.005242,0.306194,0.153097,0.604346,0.578682,0.163711,16.371114,4897.372513,11050.16663,0.005343,57.868225,8.917526,0.111736,11.173609,11177.82521,0.120447,0.163264,0.150268,0.157921,1.06143,7.945891,0.010614,11177.82521,10263.20893,0.339169,0.090589,0.155612,0.087193,16.371114,0.339169,0.079459,0.082605,0.547175,83.268914,0.186656,0.163711,-0.000699,10.112179,0.333928,914.616285,0.184726,0.306509,0.101122,-0.000786,109.550626,0.163264,0.169855,109.550626,0.184027,56.229774,92.186441,0.307295,0.260741,0.184726,0.14417,18.846683,0.260741,0.279895,0.601716,100.6331,0.245728,0.253122,0.280681,0.307295,0.23811,0.007618,0.074988,0.075687,Bad
