@relation 'AlgoSelection-TrainSet (1)-weka.filters.unsupervised.attribute.Remove-R41-48-weka.filters.unsupervised.attribute.Remove-R32,40-48-weka.filters.unsupervised.attribute.Remove-R47-54'

@attribute Kappa_tr_vs_tr-x1 numeric
@attribute Kappa_tr_vs_te numeric
@attribute Kappa_tr_vs_te-x1 numeric
@attribute Kappa_tr-x1_vs_te numeric
@attribute Kappa_tr-x1_vs_te-x1 numeric
@attribute Kappa_StDev numeric
@attribute Kappa_Range numeric
@attribute Kappa_Avg numeric
@attribute PercCorrect_tr_vs_tr-x1 numeric
@attribute PercCorrect_tr_vs_te numeric
@attribute PercCorrect_tr_vs_te-x1 numeric
@attribute PercCorrect_tr-x1_vs_te numeric
@attribute PercCorrect_tr-x1_vs_te-x1 numeric
@attribute PercCorrect_StDev numeric
@attribute PercCorrect_Range numeric
@attribute PercCorrect_Avg numeric
@attribute Weighted_AreaUnderROC_tr_vs_tr-x1 numeric
@attribute Weighted_AreaUnderROC_tr_vs_te numeric
@attribute Weighted_AreaUnderROC_tr_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te numeric
@attribute Weighted_AreaUnderROC_tr-x1_vs_te-x1 numeric
@attribute Weighted_AreaUnderROC_StDev numeric
@attribute Weighted_AreaUnderROC_Range numeric
@attribute Weighted_AreaUnderROC_Avg numeric
@attribute IR_Recall_tr_vs_tr-x1 numeric
@attribute IR_Recall_tr_vs_te numeric
@attribute IR_Recall_tr_vs_te-x1 numeric
@attribute IR_Recall_tr-x1_vs_te numeric
@attribute IR_Recall_tr-x1_vs_te-x1 numeric
@attribute IR_Recall_StDev numeric
@attribute IR_Recall_Range numeric
@attribute IR_Precision_tr_vs_tr-x1 numeric
@attribute IR_Precision_tr_vs_te numeric
@attribute IR_Precision_tr_vs_te-x1 numeric
@attribute IR_Precision_tr-x1_vs_te numeric
@attribute IR_Precision_tr-x1_vs_te-x1 numeric
@attribute IR_Precision_StDev numeric
@attribute IR_Precision_Range numeric
@attribute SF_Entropy_Gain_tr_vs_tr-x1 numeric
@attribute SF_Entropy_Gain_tr_vs_te numeric
@attribute SF_Entropy_Gain_tr_vs_te-x1 numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te numeric
@attribute SF_Entropy_Gain_tr-x1_vs_te-x1 numeric
@attribute SF_Entropy_Gain_StDev numeric
@attribute SF_Entropy_Gain_Range numeric
@attribute SF_Entropy_Gain_Avg numeric
@attribute KB_Mean_Information_tr_vs_tr-x1 numeric
@attribute KB_Mean_Information_tr_vs_te numeric
@attribute KB_Mean_Information_tr_vs_te-x1 numeric
@attribute KB_Mean_Information_tr-x1_vs_te numeric
@attribute KB_Mean_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Mean_Information_StDev numeric
@attribute KB_Mean_Information_Range numeric
@attribute KB_Mean_Information_Avg numeric
@attribute KB_Relative_Information_tr_vs_tr-x1 numeric
@attribute KB_Relative_Information_tr_vs_te numeric
@attribute KB_Relative_Information_tr_vs_te-x1 numeric
@attribute KB_Relative_Information_tr-x1_vs_te numeric
@attribute KB_Relative_Information_tr-x1_vs_te-x1 numeric
@attribute KB_Relative_Information_StDev numeric
@attribute KB_Relative_Information_Range numeric
@attribute KB_Relative_Information_Avg numeric
@attribute Unweighted_Macro_F_tr_vs_tr-x1 numeric
@attribute Unweighted_Macro_F_tr_vs_te numeric
@attribute Unweighted_Macro_F_tr_vs_te-x1 numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te numeric
@attribute Unweighted_Macro_F_tr-x1_vs_te-x1 numeric
@attribute Unweighted_Macro_F_StDev numeric
@attribute Unweighted_Macro_F_Range numeric
@attribute Unweighted_Macro_F_Avg numeric
@attribute TargetLabel {Bad,Good}

@data
0.002692,-0.116173,-0.098823,-0.118866,-0.101515,0.063249,0.118866,0.272435,2.476019,-4.775754,-2.599738,-7.251773,-5.075758,3.146211,7.251773,64.534221,-0.009156,-0.080065,-0.068164,-0.070909,-0.059008,0.040612,0.080065,0.69019,0.02476,-0.047758,-0.025997,-0.072518,-0.050758,0.031462,0.072518,-0.001718,-0.122647,-0.11507,-0.120929,-0.113352,0.068201,0.122647,3.87486,2.35801,4.255993,-1.51685,0.381133,1.930817,4.255993,4.882337,0.019541,-0.040271,-0.01045,-0.059812,-0.029991,0.024965,0.059812,0.162807,529.014659,1236.832013,1426.630327,707.817355,897.615668,657.496941,1426.630327,1356.542071,0.009404,-0.039051,-0.026519,-0.048454,-0.035923,0.022568,0.048454,0.614008,Good
-0.002928,-0.068015,-0.054443,-0.065087,-0.051515,0.034968,0.068015,0.295085,2.134293,-2.61748,-0.441465,-4.751773,-2.575758,1.948295,4.751773,65.698789,-0.010443,-0.04817,-0.044121,-0.037727,-0.033678,0.024066,0.04817,0.69024,0.021343,-0.026175,-0.004415,-0.047518,-0.025758,0.019483,0.047518,-0.008781,-0.145155,-0.14192,-0.136373,-0.133139,0.080427,0.145155,3.586363,8.439464,9.983186,4.853101,6.396824,4.569879,9.983186,7.250341,0.012894,-0.009192,0.016114,-0.022086,0.00322,0.011722,0.025306,0.129278,409.768267,1191.731174,1346.103406,781.962906,936.335139,639.801263,1346.103406,1128.921887,0.006496,-0.004226,0.007508,-0.010722,0.001012,0.005554,0.011734,0.619324,Good
-0.048494,-0.212786,-0.166676,-0.164292,-0.118182,0.099371,0.212786,0.258495,-3.884892,-11.969998,-9.793983,-8.085106,-5.909091,5.472025,11.969998,62.527326,-0.016037,-0.071366,-0.050704,-0.055328,-0.034667,0.032418,0.071366,0.690434,-0.038849,-0.1197,-0.09794,-0.080851,-0.059091,0.05472,0.1197,-0.009871,-0.090535,-0.066219,-0.080664,-0.056347,0.043734,0.090535,-4.271142,-0.779273,0.237536,3.491869,4.508678,2.090885,4.508678,6.299973,-0.032364,-0.047047,-0.03327,-0.014683,-0.000907,0.019946,0.047047,0.117998,-217.692242,605.291329,706.972255,822.983571,924.664497,452.42151,924.664497,974.95931,-0.034788,-0.121158,-0.097806,-0.086371,-0.063018,0.055851,0.121158,0.623131,Good
0.008866,0.139661,0.09499,0.130795,0.086124,0.067778,0.139661,0.297269,0.936656,4.658081,5.242876,3.721425,4.30622,2.626742,5.242876,65.691368,0.004277,0.141754,0.126826,0.137477,0.122549,0.07656,0.141754,0.690499,0.009367,0.046581,0.052429,0.037214,0.043062,0.026267,0.052429,0.018979,0.039407,0.057879,0.020428,0.0389,0.025058,0.057879,16.096859,79.065046,81.243123,62.968187,65.146263,42.155078,81.243123,39.008013,0.002886,0.113064,0.126565,0.110178,0.123679,0.068574,0.126565,0.170042,2450.422316,9960.757155,10785.03096,7510.334839,8334.608644,5385.848768,10785.03096,6172.78549,0.003348,0.070183,0.049259,0.066836,0.045912,0.034612,0.070183,0.647284,Bad
-0.011041,0.352595,0.317507,0.363636,0.328549,0.197202,0.363636,0.293093,-0.419928,12.79113,16.007504,13.211058,16.427432,8.53799,16.427432,65.930372,0.005338,0.190345,0.180957,0.185007,0.175619,0.105737,0.190345,0.690521,-0.004199,0.127911,0.160075,0.132111,0.164274,0.08538,0.164274,0.010117,0.143441,0.166833,0.133324,0.156716,0.087271,0.166833,-12.653065,101.316501,82.723899,113.969566,95.376964,57.518033,113.969566,15.164656,-0.035691,0.186801,0.168286,0.222493,0.203977,0.113996,0.222493,0.210781,1443.460463,13308.23205,13688.97586,11864.77159,12245.51539,7401.864046,13688.97586,7973.534349,-0.00715,0.174325,0.169062,0.181476,0.176213,0.101257,0.181476,0.642898,Bad
0.041913,0.8003,0.843931,0.758387,0.802019,0.463208,0.843931,0.215499,3.513133,16.821862,43.614058,13.308729,40.100925,19.791689,43.614058,67.281967,0.008279,0.464702,0.47043,0.456423,0.462151,0.267591,0.47043,0.690582,0.035131,0.168219,0.436141,0.133087,0.401009,0.197917,0.436141,0.023184,0.195664,0.553309,0.17248,0.530125,0.255549,0.553309,77.321226,401.779769,367.214646,324.458544,289.89342,202.640577,401.779769,66.33973,0.037623,0.312723,0.694267,0.275099,0.656643,0.320631,0.694267,0.30828,7806.326131,25708.54259,30334.57881,17902.21646,22528.25268,14409.10099,30334.57881,13648.18491,0.022193,0.400011,0.511777,0.377818,0.489585,0.260983,0.511777,0.58379,Bad
0.021742,0.252091,0.21951,0.230349,0.197767,0.130844,0.252091,0.271612,3.594048,5.002873,13.482405,1.408825,9.888357,5.711013,13.482405,66.734504,0.010261,0.140056,0.135901,0.129795,0.125639,0.076833,0.140056,0.690693,0.03594,0.050029,0.134824,0.014088,0.098884,0.05711,0.134824,0.009295,0.082739,0.040066,0.073445,0.030771,0.037304,0.082739,44.673255,80.191113,99.707735,35.517858,55.03448,43.817003,99.707735,40.35884,0.048674,0.074755,0.17253,0.026081,0.123856,0.072632,0.17253,0.190872,4709.694202,10495.49675,12693.73728,5785.802546,7984.043078,5741.082607,12693.73728,6771.582429,0.016257,0.142156,0.166531,0.125899,0.150274,0.085261,0.166531,0.611764,Bad
0.043206,0.417081,0.502415,0.373875,0.459209,0.255959,0.502415,0.192774,4.718574,-3.40081,27.679045,-8.119384,22.960471,14.020892,31.079855,66.981567,0.014559,0.161656,0.260769,0.147098,0.24621,0.124641,0.260769,0.690762,0.047186,-0.034008,0.27679,-0.081194,0.229605,0.140209,0.310799,0.024765,0.042876,0.334645,0.018111,0.30988,0.157035,0.334645,39.718041,67.801424,102.461821,28.083383,62.74378,43.397179,102.461821,47.394472,0.039714,-0.011751,0.215507,-0.051465,0.175793,0.105418,0.227258,0.156057,4014.447351,7804.221099,11271.86978,3789.773748,7257.422425,4857.415769,11271.86978,5507.457854,0.025805,0.224345,0.347282,0.19854,0.321477,0.165701,0.347282,0.563709,Bad
0.009684,0.634962,0.633421,0.625279,0.623737,0.363377,0.634962,0.336632,1.109901,28.26072,32.29677,27.150819,31.186869,17.245915,32.29677,68.016286,0.007994,0.391789,0.403186,0.383796,0.395192,0.227253,0.403186,0.690822,0.011099,0.282607,0.322968,0.271508,0.311869,0.172459,0.322968,0.012698,0.249484,0.324203,0.236786,0.311504,0.164873,0.324203,47.829832,264.913394,247.491283,217.083562,199.661451,135.711775,264.913394,54.998631,0.009161,0.49058,0.520045,0.481419,0.510884,0.289372,0.520045,0.266516,5838.151591,25677.49602,26112.81766,19839.34443,20274.66607,13478.836,26112.81766,11718.17821,0.004802,0.321756,0.321818,0.316954,0.317016,0.184408,0.321818,0.665922,Bad
0.022695,0.296559,0.265119,0.273864,0.242424,0.156394,0.296559,0.259377,3.308258,7.534733,15.42947,4.226475,12.121212,6.663952,15.42947,65.878899,0.010774,0.125578,0.111727,0.114803,0.100953,0.065785,0.125578,0.690828,0.033083,0.075347,0.154295,0.042265,0.121212,0.06664,0.154295,0.012527,0.109294,0.10046,0.096767,0.087933,0.057277,0.109294,39.442539,71.225041,88.452148,31.782503,49.009609,38.903026,88.452148,38.910577,0.042414,0.063284,0.142025,0.02087,0.099611,0.059535,0.142025,0.178624,4202.520115,9453.480359,11361.57595,5250.960244,7159.055836,5152.510448,11361.57595,6230.424898,0.015409,0.159101,0.180515,0.143692,0.165106,0.094208,0.180515,0.611325,Bad
0.011066,0.258148,0.225364,0.247082,0.214298,0.137113,0.258148,0.136202,3.714822,42.469636,14.429708,38.754814,10.714886,19.210822,42.469636,51.000305,0.00735,0.097401,-0.01424,0.090051,-0.02159,0.050648,0.111641,0.690837,0.037148,0.424696,0.144297,0.387548,0.107149,0.192108,0.424696,0.010331,-0.046391,0.097508,-0.056722,0.087177,0.060063,0.143899,52.062578,86.320205,71.956163,34.257627,19.893585,37.765775,86.320205,20.927151,0.070663,0.279242,0.176363,0.208579,0.1057,0.122248,0.279242,0.079161,5215.17999,11999.25692,10758.52556,6784.076927,5543.34557,5516.776952,11999.25692,3964.600857,0.013705,0.400156,0.20864,0.386451,0.194935,0.188827,0.400156,0.470518,Bad
0.002833,0.381302,0.393582,0.378469,0.39075,0.222931,0.393582,0.286872,1.221064,13.741,20.758544,12.519936,19.53748,10.037144,20.758544,66.214357,0.003908,0.207526,0.225839,0.203618,0.221931,0.124209,0.225839,0.690851,0.012211,0.13741,0.207585,0.125199,0.195375,0.100371,0.207585,0.007859,0.150031,0.199029,0.142172,0.19117,0.100558,0.199029,19.159222,119.014766,130.944069,99.855544,111.784846,67.260209,130.944069,45.623827,-0.008067,0.117765,0.18511,0.125832,0.193176,0.093935,0.193176,0.22806,2710.605958,12515.11629,14331.62395,9804.510332,11621.01799,7093.701122,14331.62395,8272.129841,0.002327,0.191777,0.214411,0.18945,0.212083,0.116954,0.214411,0.638497,Bad
-0.000028,-0.081781,-0.068209,-0.081754,-0.068182,0.043644,0.081781,0.287477,2.248201,-3.336905,-1.160889,-5.585106,-3.409091,2.328937,5.585106,65.3106,-0.017099,-0.089448,-0.06201,-0.072348,-0.04491,0.04097,0.089448,0.690873,0.022482,-0.033369,-0.011609,-0.055851,-0.034091,0.023289,0.055851,-0.005134,-0.154406,-0.151171,-0.149271,-0.146037,0.086766,0.154406,4.280465,4.216269,6.130443,-0.064196,1.849977,2.594421,6.130443,5.126519,0.019373,-0.034218,-0.000534,-0.053591,-0.019907,0.022266,0.053591,0.113654,441.116662,849.424914,1040.842198,408.308252,599.725536,462.104425,1040.842198,943.506932,0.007668,-0.010341,0.001393,-0.018009,-0.006275,0.007467,0.018009,0.615974,Good
0.018441,0.166373,0.147627,0.147932,0.129187,0.085993,0.166373,0.275043,1.800481,3.289051,8.259811,1.48857,6.45933,3.546493,8.259811,65.448791,0.006855,0.137227,0.123838,0.130372,0.116983,0.073641,0.137227,0.690899,0.018005,0.032891,0.082598,0.014886,0.064593,0.035465,0.082598,0.021516,0.049655,0.066027,0.028139,0.044511,0.029339,0.066027,13.126843,71.956813,73.090182,58.82997,59.963339,38.46007,73.090182,38.634345,-0.000031,0.104687,0.121294,0.104718,0.121325,0.065595,0.121325,0.173824,2324.834666,9804.96851,10710.34201,7480.133844,8385.507346,5349.007125,10710.34201,6243.104557,0.009169,0.084262,0.090323,0.075092,0.081154,0.047962,0.090323,0.632898,Bad
0.018745,0.118027,0.087325,0.099282,0.068581,0.055835,0.118027,0.312003,1.707369,1.920022,5.136396,0.212653,3.429027,2.143453,5.136396,66.980537,0.005697,0.136379,0.123606,0.130682,0.117909,0.073628,0.136379,0.690919,0.017074,0.0192,0.051364,0.002127,0.03429,0.021435,0.051364,0.022094,0.029893,0.038985,0.007799,0.01689,0.016659,0.038985,11.832934,72.14091,71.257588,60.307976,59.424654,38.287394,72.14091,39.139513,-0.001755,0.110013,0.118684,0.111768,0.120439,0.066624,0.120439,0.177854,2295.996628,10044.95212,10853.88434,7748.955492,8557.887714,5461.361198,10853.88434,6376.503138,0.009049,0.058859,0.053548,0.049809,0.044499,0.030143,0.058859,0.653259,Bad
-0.036174,-0.111786,-0.108901,-0.075612,-0.072727,0.055286,0.111786,0.228041,-3.165468,-6.995255,-6.801831,-3.829787,-3.636364,3.330997,6.995255,61.075171,-0.012349,-0.068914,-0.05627,-0.056566,-0.043921,0.033362,0.068914,0.690923,-0.031655,-0.069953,-0.068018,-0.038298,-0.036364,0.03331,0.069953,-0.003885,-0.037658,-0.03449,-0.033773,-0.030606,0.019812,0.037658,-3.765009,-0.105834,0.839914,3.659176,4.604923,2.049009,4.604923,6.519781,-0.02957,-0.045555,-0.033325,-0.015985,-0.003754,0.019321,0.045555,0.117449,-183.207234,616.982472,711.563391,800.189706,894.770625,444.448939,894.770625,969.337072,-0.027233,-0.070394,-0.069116,-0.043161,-0.041883,0.034269,0.070394,0.608933,Good
-0.055056,0.980155,1.068913,1.035211,1.12397,0.608903,1.12397,0.363514,-2.584428,37.348178,53.614058,39.932606,56.198486,27.829083,56.198486,71.174779,-0.01806,0.551189,0.60913,0.569249,0.627191,0.34107,0.627191,0.690985,-0.025844,0.373482,0.536141,0.399326,0.561985,0.278291,0.561985,-0.020938,0.288498,0.552608,0.309436,0.573546,0.27134,0.573546,35.849927,400.014152,386.256089,364.164225,350.406162,217.194163,400.014152,124.255171,-0.039711,0.578793,0.860591,0.618504,0.900303,0.442502,0.900303,0.332262,5875.812851,33901.86937,36508.13759,28026.05652,30632.32474,18813.33266,36508.13759,16401.8965,-0.02768,0.503784,0.549181,0.531464,0.576861,0.31271,0.576861,0.674523,Bad
0.037723,0.497521,0.516108,0.459798,0.478385,0.282243,0.516108,0.218787,5.11257,1.649798,29.03183,-3.462773,23.91926,13.557301,29.03183,68.359143,0.002464,0.195,0.27154,0.192536,0.269076,0.137567,0.27154,0.69115,0.051126,0.016498,0.290318,-0.034628,0.239193,0.135573,0.290318,0.009769,0.1198,0.359464,0.110031,0.349695,0.167206,0.359464,71.14058,77.943475,124.392089,6.802895,53.251509,51.355814,124.392089,49.109224,0.069125,0.081306,0.380969,0.012181,0.311844,0.169243,0.380969,0.269412,7259.016367,16039.09415,20794.12448,8780.077787,13535.10811,9243.198868,20794.12448,9894.564883,0.026247,0.251415,0.353957,0.225169,0.32771,0.172673,0.353957,0.571949,Bad
0.011258,0.121752,0.103762,0.110494,0.092504,0.062454,0.121752,0.325271,1.474588,4.053003,6.099787,2.578416,4.625199,2.708608,6.099787,67.22803,0.007939,0.115377,0.105374,0.107438,0.097435,0.061654,0.115377,0.691168,0.014746,0.04053,0.060998,0.025784,0.046252,0.027086,0.060998,0.016914,0.030705,0.060302,0.013791,0.043388,0.025518,0.060302,16.111929,61.383842,65.604737,45.271913,49.492808,32.721619,65.604737,36.424328,0.004508,0.081905,0.100206,0.077397,0.095698,0.051844,0.100206,0.167019,2346.533006,8836.436346,9796.144973,6489.90334,7449.611967,4813.954415,9796.144973,5844.903258,0.00579,0.061613,0.053994,0.055823,0.048204,0.031941,0.061613,0.66174,Bad
0.025316,0.148318,0.138553,0.123003,0.113238,0.076313,0.148318,0.306121,2.963004,2.484535,8.624886,-0.478469,5.661882,3.643839,8.624886,67.387481,0.010793,0.128784,0.113702,0.117991,0.102909,0.067311,0.128784,0.691195,0.02963,0.024845,0.086249,-0.004785,0.056619,0.036438,0.086249,0.019137,0.039344,0.047052,0.020207,0.027915,0.021164,0.047052,38.970723,72.476099,88.995263,33.505376,50.024539,39.359038,88.995263,39.228073,0.040941,0.066258,0.140278,0.025317,0.099337,0.058972,0.140278,0.18121,4166.442887,9592.183119,11443.88189,5425.740232,7277.438998,5213.445915,11443.88189,6315.194161,0.014979,0.077608,0.091051,0.062629,0.076072,0.045118,0.091051,0.645533,Bad
-0.006358,-0.088111,-0.074539,-0.081754,-0.068182,0.045531,0.088111,0.285894,2.248201,-3.336905,-1.160889,-5.585106,-3.409091,2.328937,5.585106,65.3106,-0.00602,-0.055313,-0.052007,-0.049293,-0.045987,0.029377,0.055313,0.691204,0.022482,-0.033369,-0.011609,-0.055851,-0.034091,0.023289,0.055851,-0.013298,-0.150728,-0.147493,-0.137429,-0.134195,0.08244,0.150728,3.937346,8.222394,9.760354,4.285047,5.823008,4.406523,9.760354,7.60196,0.014798,-0.012651,0.011811,-0.027449,-0.002987,0.012514,0.027449,0.137744,445.920617,1239.888128,1393.684235,793.967512,947.763618,660.228309,1393.684235,1193.269456,0.006485,-0.017769,-0.006035,-0.024254,-0.01252,0.010316,0.024254,0.612555,Good
-0.009343,0.924066,0.961153,0.933409,0.970495,0.547136,0.970495,0.330022,-0.495718,44.466403,48.029057,44.962121,48.524775,26.884375,48.524775,66.921013,-0.003967,0.554118,0.574435,0.558084,0.578401,0.327039,0.578401,0.691206,-0.004957,0.444664,0.480291,0.449621,0.485248,0.268844,0.485248,-0.003267,0.346944,0.486914,0.350211,0.490181,0.248325,0.490181,8.90619,339.472518,312.862154,330.566328,303.955964,186.094751,339.472518,106.309724,-0.006401,0.588375,0.642456,0.594777,0.648858,0.35785,0.648858,0.242435,1118.943368,28325.86481,28451.21941,27206.92144,27332.27604,16073.69523,28451.21941,13282.25265,-0.004756,0.488495,0.482955,0.493251,0.487711,0.281822,0.493251,0.657536,Bad
-0.005421,0.034679,0.00973,0.0401,0.015152,0.017764,0.0401,0.318165,1.678657,2.387877,2.436233,0.70922,0.757576,1.137773,2.436233,66.719632,0.001941,0.001335,-0.013872,-0.000606,-0.015813,0.007526,0.015813,0.691257,0.016787,0.023879,0.024362,0.007092,0.007576,0.011378,0.024362,-0.011617,-0.018322,-0.057648,-0.006705,-0.046032,0.025007,0.057648,4.275552,12.593506,13.586093,8.317954,9.31054,6.572153,13.586093,8.552293,0.014134,0.023562,0.036434,0.009428,0.0223,0.015368,0.036434,0.147572,485.204368,1638.897738,1738.29665,1153.69337,1253.092282,858.982592,1738.29665,1343.245929,0.003627,0.035437,0.029919,0.03181,0.026292,0.018022,0.035437,0.639159,Good
-0.021337,0.044158,0.068057,0.065495,0.089394,0.040711,0.089394,0.27261,0.353717,2.357263,4.823414,2.003546,4.469697,2.217758,4.823414,64.303452,-0.003861,-0.029164,-0.034205,-0.025303,-0.030344,0.017373,0.034205,0.69128,0.003537,0.023573,0.048234,0.020035,0.044697,0.022178,0.048234,-0.013854,-0.007185,0.006784,0.006669,0.020638,0.008922,0.020638,2.691502,0.541285,2.295728,-2.150217,-0.395774,1.312303,2.691502,0.868935,0.012336,0.007893,0.033884,-0.004443,0.021548,0.014498,0.033884,0.197975,549.894141,1982.934049,2158.378801,1433.039908,1608.48466,1063.195545,2158.378801,1767.102438,-0.005985,0.04227,0.057472,0.048256,0.063457,0.031241,0.063457,0.621911,Good
-0.052004,-0.114619,-0.074732,-0.062614,-0.022727,0.047832,0.114619,0.258334,-3.507194,-6.964641,-4.643558,-3.457447,-1.136364,2.901177,6.964641,62.771654,-0.015584,-0.068412,-0.045685,-0.052828,-0.030101,0.030583,0.068412,0.691281,-0.035072,-0.069646,-0.046436,-0.034574,-0.011364,0.029012,0.069646,-0.012094,-0.043082,-0.021717,-0.030988,-0.009623,0.018219,0.043082,-3.922832,1.31166,2.353281,5.234491,6.276112,2.746535,6.276112,7.031933,-0.030851,-0.029919,-0.015266,0.000932,0.015585,0.014544,0.030851,0.121396,-175.674776,801.342009,905.504141,977.016786,1081.178917,549.796007,1081.178917,1040.385299,-0.033036,-0.065835,-0.045768,-0.032799,-0.012732,0.02763,0.065835,0.626003,Good
0.026681,0.444922,0.393507,0.41824,0.366826,0.235522,0.444922,0.212318,1.773285,20.406991,20.114593,18.633705,18.341308,11.209708,20.406991,61.295262,0.01155,0.240484,0.206165,0.228934,0.194616,0.126469,0.240484,0.691339,0.017733,0.20407,0.201146,0.186337,0.183413,0.112097,0.20407,0.026669,0.180029,0.209777,0.15336,0.183108,0.10609,0.209777,29.391614,138.850056,128.164415,109.458442,98.772801,69.773874,138.850056,41.971045,0.01017,0.243257,0.22931,0.233087,0.21914,0.133668,0.243257,0.189372,3556.687732,14949.64721,15171.41052,11392.95948,11614.72278,7805.255528,15171.41052,7672.478278,0.012507,0.226801,0.200315,0.214295,0.187809,0.120283,0.226801,0.603419,Bad
-0.064676,1.009557,1.231034,1.074233,1.295711,0.672107,1.295711,0.376711,-3.114447,44.838057,61.671088,47.952503,64.785534,32.408118,64.785534,70.305172,-0.014483,0.548568,0.642057,0.563051,0.65654,0.350022,0.65654,0.691363,-0.031144,0.448381,0.616711,0.479525,0.647855,0.324081,0.647855,-0.028323,0.30975,0.620285,0.338074,0.648609,0.304538,0.648609,42.103433,428.607732,410.1936,386.504298,368.090167,230.750786,428.607732,138.861943,-0.04369,0.699286,0.968089,0.742975,1.011778,0.506299,1.011778,0.323522,6232.600195,37472.66934,39315.21168,31240.06915,33082.61148,20539.65309,39315.21168,17175.94995,-0.032387,0.536998,0.616248,0.569385,0.648635,0.344043,0.648635,0.680081,Bad
0.001829,-0.141135,-0.116353,-0.142964,-0.118182,0.075542,0.142964,0.265744,1.151079,-6.934027,-4.758012,-8.085106,-5.909091,3.841286,8.085106,63.786319,-0.015506,-0.102628,-0.076181,-0.087121,-0.060675,0.048774,0.102628,0.691406,0.011511,-0.06934,-0.04758,-0.080851,-0.059091,0.038413,0.080851,0.005861,-0.095527,-0.082348,-0.101389,-0.08821,0.053366,0.101389,1.700702,2.540766,4.196874,0.840063,2.496171,1.7474,4.196874,5.697167,0.003018,-0.044988,-0.01603,-0.048006,-0.019048,0.021977,0.048006,0.096825,192.637127,545.948263,711.559006,353.311136,518.92188,324.425182,711.559006,781.78494,0.003372,-0.058021,-0.04363,-0.061393,-0.047002,0.030912,0.061393,0.625145,Good
0.001829,-0.141135,-0.116353,-0.142964,-0.118182,0.075542,0.142964,0.265744,1.151079,-6.934027,-4.758012,-8.085106,-5.909091,3.841286,8.085106,63.786319,-0.015506,-0.102628,-0.076181,-0.087121,-0.060675,0.048774,0.102628,0.691406,0.011511,-0.06934,-0.04758,-0.080851,-0.059091,0.038413,0.080851,0.005861,-0.095527,-0.082348,-0.101389,-0.08821,0.053366,0.101389,1.700702,2.540766,4.196874,0.840063,2.496171,1.7474,4.196874,5.697167,0.003018,-0.044988,-0.01603,-0.048006,-0.019048,0.021977,0.048006,0.096825,192.637127,545.948263,711.559006,353.311136,518.92188,324.425182,711.559006,781.78494,0.003372,-0.058021,-0.04363,-0.061393,-0.047002,0.030912,0.061393,0.625145,Good
0.001829,-0.141135,-0.116353,-0.142964,-0.118182,0.075542,0.142964,0.265744,1.151079,-6.934027,-4.758012,-8.085106,-5.909091,3.841286,8.085106,63.786319,-0.015506,-0.102628,-0.076181,-0.087121,-0.060675,0.048774,0.102628,0.691406,0.011511,-0.06934,-0.04758,-0.080851,-0.059091,0.038413,0.080851,0.005861,-0.095527,-0.082348,-0.101389,-0.08821,0.053366,0.101389,1.700702,2.540766,4.196874,0.840063,2.496171,1.7474,4.196874,5.697167,0.003018,-0.044988,-0.01603,-0.048006,-0.019048,0.021977,0.048006,0.096825,192.637127,545.948263,711.559006,353.311136,518.92188,324.425182,711.559006,781.78494,0.003372,-0.058021,-0.04363,-0.061393,-0.047002,0.030912,0.061393,0.625145,Good
0.001829,-0.141135,-0.116353,-0.142964,-0.118182,0.075542,0.142964,0.265744,1.151079,-6.934027,-4.758012,-8.085106,-5.909091,3.841286,8.085106,63.786319,-0.015506,-0.102628,-0.076181,-0.087121,-0.060675,0.048774,0.102628,0.691406,0.011511,-0.06934,-0.04758,-0.080851,-0.059091,0.038413,0.080851,0.005861,-0.095527,-0.082348,-0.101389,-0.08821,0.053366,0.101389,1.700702,2.540766,4.196874,0.840063,2.496171,1.7474,4.196874,5.697167,0.003018,-0.044988,-0.01603,-0.048006,-0.019048,0.021977,0.048006,0.096825,192.637127,545.948263,711.559006,353.311136,518.92188,324.425182,711.559006,781.78494,0.003372,-0.058021,-0.04363,-0.061393,-0.047002,0.030912,0.061393,0.625145,Good
0.011721,0.969953,0.933571,0.958232,0.92185,0.546339,0.969953,0.384584,0.865208,46.080519,46.957712,45.215311,46.092504,26.612814,46.957712,69.97308,0.000428,0.607605,0.577134,0.607177,0.576706,0.342108,0.607605,0.69143,0.008652,0.460805,0.469577,0.452153,0.460925,0.266128,0.469577,0.008076,0.428102,0.471405,0.420025,0.463329,0.257961,0.471405,85.939046,695.521486,615.226227,609.58244,529.287181,356.817176,695.521486,65.516879,0.011812,0.868606,0.894487,0.856794,0.882675,0.505685,0.894487,0.368531,8697.543544,43119.71207,43093.56934,34422.16853,34396.02579,22656.83398,43119.71207,18428.44698,0.005877,0.490112,0.473831,0.484235,0.467954,0.27666,0.490112,0.689239,Bad
